,file,format,type,num_seqs,sum_len,min_len,avg_len,max_len,long_short,accession,layout,reverse,genus_species,phenotype
4119,SRR2072381_2.fastq,FASTQ,DNA,675923,168980750,250,250.0,250,short,SRR2072381,paired,NaN,streptococcus_pneumoniae,Resistant
4120,SRR2075860_1.fastq,FASTQ,DNA,260657,60704095,35,232.9,301,short,SRR2075860,paired,2,acinetobacter_baumannii,Resistant
4121,SRR2075860_2.fastq,FASTQ,DNA,260657,65295730,35,250.5,301,short,SRR2075860,paired,NaN,acinetobacter_baumannii,Resistant
4122,SRR2075876_1.fastq,FASTQ,DNA,459822,101821557,35,221.4,301,short,SRR2075876,paired,2,acinetobacter_baumannii,Resistant
4123,SRR2075876_2.fastq,FASTQ,DNA,459822,110064279,35,239.4,301,short,SRR2075876,paired,NaN,acinetobacter_baumannii,Resistant
4124,SRR2075877_1.fastq,FASTQ,DNA,441086,101599284,35,230.3,301,short,SRR2075877,paired,2,acinetobacter_baumannii,Resistant
4125,SRR2075877_2.fastq,FASTQ,DNA,441086,109658824,35,248.6,301,short,SRR2075877,paired,NaN,acinetobacter_baumannii,Resistant
4126,SRR2075880_1.fastq,FASTQ,DNA,233802,49789981,35,213.0,301,short,SRR2075880,paired,2,acinetobacter_baumannii,Resistant
4127,SRR2075880_2.fastq,FASTQ,DNA,233802,50943380,35,217.9,301,short,SRR2075880,paired,NaN,acinetobacter_baumannii,Resistant
4128,SRR2075882_1.fastq,FASTQ,DNA,324791,48362912,35,148.9,301,short,SRR2075882,paired,2,acinetobacter_baumannii,Resistant
4129,SRR2075882_2.fastq,FASTQ,DNA,324791,49894695,35,153.6,301,short,SRR2075882,paired,NaN,acinetobacter_baumannii,Resistant
4130,SRR2075884_1.fastq,FASTQ,DNA,329290,44911881,35,136.4,301,short,SRR2075884,paired,2,acinetobacter_baumannii,Resistant
4131,SRR2075884_2.fastq,FASTQ,DNA,329290,47141029,35,143.2,301,short,SRR2075884,paired,NaN,acinetobacter_baumannii,Resistant
4132,SRR2075885_1.fastq,FASTQ,DNA,408754,89180427,35,218.2,301,short,SRR2075885,paired,2,acinetobacter_baumannii,Resistant
4133,SRR2075885_2.fastq,FASTQ,DNA,408754,97511952,35,238.6,301,short,SRR2075885,paired,NaN,acinetobacter_baumannii,Resistant
4134,SRR2075887_1.fastq,FASTQ,DNA,389776,64564663,35,165.6,301,short,SRR2075887,paired,2,acinetobacter_baumannii,Resistant
4135,SRR2075887_2.fastq,FASTQ,DNA,389776,66491907,35,170.6,301,short,SRR2075887,paired,NaN,acinetobacter_baumannii,Resistant
4136,SRR2075890_1.fastq,FASTQ,DNA,204224,35361774,35,173.2,301,short,SRR2075890,paired,2,acinetobacter_baumannii,Resistant
4137,SRR2075890_2.fastq,FASTQ,DNA,204224,36516195,35,178.8,301,short,SRR2075890,paired,NaN,acinetobacter_baumannii,Resistant
4138,SRR2075893_1.fastq,FASTQ,DNA,325138,52275790,35,160.8,301,short,SRR2075893,paired,2,acinetobacter_baumannii,Resistant
4139,SRR2075893_2.fastq,FASTQ,DNA,325138,54506728,35,167.6,301,short,SRR2075893,paired,NaN,acinetobacter_baumannii,Resistant
4140,SRR2075896_1.fastq,FASTQ,DNA,325385,64211405,35,197.3,301,short,SRR2075896,paired,2,acinetobacter_baumannii,Resistant
4141,SRR2075896_2.fastq,FASTQ,DNA,325385,66506985,35,204.4,301,short,SRR2075896,paired,NaN,acinetobacter_baumannii,Resistant
4142,SRR2075897_1.fastq,FASTQ,DNA,303383,54367291,35,179.2,301,short,SRR2075897,paired,2,acinetobacter_baumannii,Resistant
4143,SRR2075897_2.fastq,FASTQ,DNA,303383,56159350,35,185.1,301,short,SRR2075897,paired,NaN,acinetobacter_baumannii,Resistant
4144,SRR2075898_1.fastq,FASTQ,DNA,533158,129463381,35,242.8,301,short,SRR2075898,paired,2,acinetobacter_baumannii,Resistant
4145,SRR2075898_2.fastq,FASTQ,DNA,533158,138283491,35,259.4,301,short,SRR2075898,paired,NaN,acinetobacter_baumannii,Resistant
4146,SRR2075899_1.fastq,FASTQ,DNA,417994,93724538,35,224.2,301,short,SRR2075899,paired,2,acinetobacter_baumannii,Resistant
4147,SRR2075899_2.fastq,FASTQ,DNA,417994,101139167,35,242.0,301,short,SRR2075899,paired,NaN,acinetobacter_baumannii,Resistant
4148,SRR2075900_1.fastq,FASTQ,DNA,531633,74696234,35,140.5,301,short,SRR2075900,paired,2,acinetobacter_baumannii,Susceptible
4149,SRR2075900_2.fastq,FASTQ,DNA,531633,77302769,35,145.4,301,short,SRR2075900,paired,NaN,acinetobacter_baumannii,Susceptible
4150,SRR2075902_1.fastq,FASTQ,DNA,150373,36536277,35,243.0,301,short,SRR2075902,paired,2,acinetobacter_baumannii,Resistant
4151,SRR2075902_2.fastq,FASTQ,DNA,150373,38338653,35,255.0,301,short,SRR2075902,paired,NaN,acinetobacter_baumannii,Resistant
4152,SRR2075903_1.fastq,FASTQ,DNA,187353,47140638,35,251.6,301,short,SRR2075903,paired,2,acinetobacter_baumannii,Resistant
4153,SRR2075903_2.fastq,FASTQ,DNA,187353,49089674,35,262.0,301,short,SRR2075903,paired,NaN,acinetobacter_baumannii,Resistant
4154,SRR2075906_1.fastq,FASTQ,DNA,289460,67815944,35,234.3,301,short,SRR2075906,paired,2,acinetobacter_baumannii,Resistant
4155,SRR2075906_2.fastq,FASTQ,DNA,289460,72951024,35,252.0,301,short,SRR2075906,paired,NaN,acinetobacter_baumannii,Resistant
4156,SRR2075907_1.fastq,FASTQ,DNA,388948,90101723,35,231.7,301,short,SRR2075907,paired,2,acinetobacter_baumannii,Resistant
4157,SRR2075907_2.fastq,FASTQ,DNA,388948,96607930,35,248.4,301,short,SRR2075907,paired,NaN,acinetobacter_baumannii,Resistant
4158,SRR2075948_1.fastq,FASTQ,DNA,323388,49452256,35,152.9,301,short,SRR2075948,paired,2,acinetobacter_baumannii,Resistant
4159,SRR2075948_2.fastq,FASTQ,DNA,323388,51078461,35,157.9,301,short,SRR2075948,paired,NaN,acinetobacter_baumannii,Resistant
4160,SRR2075950_1.fastq,FASTQ,DNA,542939,120158770,35,221.3,301,short,SRR2075950,paired,2,acinetobacter_baumannii,Resistant
4161,SRR2075950_2.fastq,FASTQ,DNA,542939,130321705,35,240.0,301,short,SRR2075950,paired,NaN,acinetobacter_baumannii,Resistant
4162,SRR2075951_1.fastq,FASTQ,DNA,497318,109261770,35,219.7,301,short,SRR2075951,paired,2,acinetobacter_baumannii,Resistant
4163,SRR2075951_2.fastq,FASTQ,DNA,497318,117317983,35,235.9,301,short,SRR2075951,paired,NaN,acinetobacter_baumannii,Resistant
4164,SRR2076740_1.fastq,FASTQ,DNA,479377,119844250,250,250.0,250,short,SRR2076740,paired,2,streptococcus_pneumoniae,Resistant
4165,SRR2076740_2.fastq,FASTQ,DNA,479377,119844250,250,250.0,250,short,SRR2076740,paired,NaN,streptococcus_pneumoniae,Resistant
4166,SRR2082955_1.fastq,FASTQ,DNA,1288741,283658986,35,220.1,251,short,SRR2082955,paired,2,salmonella_enterica,Susceptible
4167,SRR2082955_2.fastq,FASTQ,DNA,1288741,284820792,35,221.0,251,short,SRR2082955,paired,NaN,salmonella_enterica,Susceptible
4168,SRR2101499_1.fastq,FASTQ,DNA,1138959,270209100,32,237.2,251,short,SRR2101499,paired,2,staphylococcus_aureus,Susceptible
4169,SRR2101499_2.fastq,FASTQ,DNA,1138959,270663086,32,237.6,251,short,SRR2101499,paired,NaN,staphylococcus_aureus,Susceptible
4170,SRR2102393_1.fastq,FASTQ,DNA,1070089,247989823,35,231.7,250,short,SRR2102393,paired,2,salmonella_enterica,Resistant
4171,SRR2102393_2.fastq,FASTQ,DNA,1070089,248094262,35,231.8,250,short,SRR2102393,paired,NaN,salmonella_enterica,Resistant
4172,SRR2102423_1.fastq,FASTQ,DNA,750579,172051604,35,229.2,250,short,SRR2102423,paired,2,salmonella_enterica,Susceptible
4173,SRR2102423_2.fastq,FASTQ,DNA,750579,172160779,35,229.4,250,short,SRR2102423,paired,NaN,salmonella_enterica,Susceptible
4174,SRR2125022_1.fastq,FASTQ,DNA,1530983,347479306,35,227.0,251,short,SRR2125022,paired,2,salmonella_enterica,Susceptible
4175,SRR2125022_2.fastq,FASTQ,DNA,1530983,348102629,35,227.4,251,short,SRR2125022,paired,NaN,salmonella_enterica,Susceptible
4176,SRR2131386_1.fastq,FASTQ,DNA,1096806,258141767,35,235.4,251,short,SRR2131386,paired,2,salmonella_enterica,Resistant
4177,SRR2131386_2.fastq,FASTQ,DNA,1096806,258432004,35,235.6,251,short,SRR2131386,paired,NaN,salmonella_enterica,Resistant
4178,SRR2134674_1.fastq,FASTQ,DNA,1462163,348545174,35,238.4,251,short,SRR2134674,paired,2,klebsiella_pneumoniae,Susceptible
4179,SRR2134674_2.fastq,FASTQ,DNA,1462163,350711162,35,239.9,251,short,SRR2134674,paired,NaN,klebsiella_pneumoniae,Susceptible
4180,SRR2134675_1.fastq,FASTQ,DNA,2359983,565865319,35,239.8,251,short,SRR2134675,paired,2,escherichia_coli,Susceptible
4181,SRR2134675_2.fastq,FASTQ,DNA,2359983,568130544,35,240.7,251,short,SRR2134675,paired,NaN,escherichia_coli,Susceptible
4182,SRR2134679_1.fastq,FASTQ,DNA,703870,105225744,35,149.5,151,short,SRR2134679,paired,2,klebsiella_pneumoniae,Resistant
4183,SRR2134679_2.fastq,FASTQ,DNA,703870,105228568,35,149.5,151,short,SRR2134679,paired,NaN,klebsiella_pneumoniae,Resistant
4184,SRR2134680_1.fastq,FASTQ,DNA,2118512,306985596,35,144.9,151,short,SRR2134680,paired,2,klebsiella_pneumoniae,Intermediate
4185,SRR2134680_2.fastq,FASTQ,DNA,2118512,307188624,35,145.0,151,short,SRR2134680,paired,NaN,klebsiella_pneumoniae,Intermediate
4186,SRR2134681_1.fastq,FASTQ,DNA,1264924,292619911,35,231.3,251,short,SRR2134681,paired,2,escherichia_coli,Susceptible
4187,SRR2134681_2.fastq,FASTQ,DNA,1264924,295091597,35,233.3,251,short,SRR2134681,paired,NaN,escherichia_coli,Susceptible
4188,SRR2143425_1.fastq,FASTQ,DNA,764970,177931864,35,232.6,251,short,SRR2143425,paired,2,salmonella_enterica,Resistant
4189,SRR2143425_2.fastq,FASTQ,DNA,764970,178238289,35,233.0,251,short,SRR2143425,paired,NaN,salmonella_enterica,Resistant
4190,SRR2143474_1.fastq,FASTQ,DNA,1185993,267198095,35,225.3,251,short,SRR2143474,paired,2,salmonella_enterica,Susceptible
4191,SRR2143474_2.fastq,FASTQ,DNA,1185993,267826628,35,225.8,251,short,SRR2143474,paired,NaN,salmonella_enterica,Susceptible
4192,SRR2143475_1.fastq,FASTQ,DNA,1161955,267212798,35,230.0,251,short,SRR2143475,paired,2,salmonella_enterica,Susceptible
4193,SRR2143475_2.fastq,FASTQ,DNA,1161955,267815949,35,230.5,251,short,SRR2143475,paired,NaN,salmonella_enterica,Susceptible
4194,SRR2156584_1.fastq,FASTQ,DNA,1143145,270237849,35,236.4,251,short,SRR2156584,paired,2,salmonella_enterica,Resistant
4195,SRR2156584_2.fastq,FASTQ,DNA,1143145,270554934,35,236.7,251,short,SRR2156584,paired,NaN,salmonella_enterica,Resistant
4196,SRR2226943_1.fastq,FASTQ,DNA,656859,159044760,35,242.1,251,short,SRR2226943,paired,2,salmonella_enterica,Susceptible
4197,SRR2226943_2.fastq,FASTQ,DNA,656859,159183153,35,242.3,251,short,SRR2226943,paired,NaN,salmonella_enterica,Susceptible
4198,SRR2226944_1.fastq,FASTQ,DNA,408745,99117575,35,242.5,251,short,SRR2226944,paired,2,salmonella_enterica,Susceptible
4199,SRR2226944_2.fastq,FASTQ,DNA,408745,99278632,35,242.9,251,short,SRR2226944,paired,NaN,salmonella_enterica,Susceptible
4200,SRR2239575_1.fastq,FASTQ,DNA,499624,113160818,35,226.5,251,short,SRR2239575,paired,2,escherichia_coli,Susceptible
4201,SRR2239575_2.fastq,FASTQ,DNA,499624,113138466,35,226.4,251,short,SRR2239575,paired,NaN,escherichia_coli,Susceptible
4202,SRR2239576_1.fastq,FASTQ,DNA,605940,141912992,35,234.2,251,short,SRR2239576,paired,2,escherichia_coli,Susceptible
4203,SRR2239576_2.fastq,FASTQ,DNA,605940,142097191,35,234.5,251,short,SRR2239576,paired,NaN,escherichia_coli,Susceptible
4204,SRR2239577_1.fastq,FASTQ,DNA,711784,135049276,35,189.7,251,short,SRR2239577,paired,2,escherichia_coli,Susceptible
4205,SRR2239577_2.fastq,FASTQ,DNA,711784,136229763,35,191.4,251,short,SRR2239577,paired,NaN,escherichia_coli,Susceptible
4206,SRR2239578_1.fastq,FASTQ,DNA,1258631,286615845,35,227.7,251,short,SRR2239578,paired,2,escherichia_coli,Susceptible
4207,SRR2239578_2.fastq,FASTQ,DNA,1258631,288644624,35,229.3,251,short,SRR2239578,paired,NaN,escherichia_coli,Susceptible
4208,SRR2239579_1.fastq,FASTQ,DNA,722693,171133809,35,236.8,251,short,SRR2239579,paired,2,escherichia_coli,Susceptible
4209,SRR2239579_2.fastq,FASTQ,DNA,722693,171563173,35,237.4,251,short,SRR2239579,paired,NaN,escherichia_coli,Susceptible
4210,SRR2239580_1.fastq,FASTQ,DNA,500907,103433997,35,206.5,251,short,SRR2239580,paired,2,escherichia_coli,Susceptible
4211,SRR2239580_2.fastq,FASTQ,DNA,500907,103374766,35,206.4,251,short,SRR2239580,paired,NaN,escherichia_coli,Susceptible
4212,SRR2239581_1.fastq,FASTQ,DNA,1144865,267435209,35,233.6,251,short,SRR2239581,paired,2,escherichia_coli,Susceptible
4213,SRR2239581_2.fastq,FASTQ,DNA,1144865,267775865,35,233.9,251,short,SRR2239581,paired,NaN,escherichia_coli,Susceptible
4214,SRR2239582_1.fastq,FASTQ,DNA,1756170,396094865,35,225.5,251,short,SRR2239582,paired,2,escherichia_coli,Susceptible
4215,SRR2239582_2.fastq,FASTQ,DNA,1756170,394590250,35,224.7,251,short,SRR2239582,paired,NaN,escherichia_coli,Susceptible
4216,SRR2239583_1.fastq,FASTQ,DNA,1034553,242294775,35,234.2,251,short,SRR2239583,paired,2,escherichia_coli,Susceptible
4217,SRR2239583_2.fastq,FASTQ,DNA,1034553,242883150,35,234.8,251,short,SRR2239583,paired,NaN,escherichia_coli,Susceptible
4218,SRR2239584_1.fastq,FASTQ,DNA,1113454,260446604,35,233.9,250,short,SRR2239584,paired,2,escherichia_coli,Susceptible
4219,SRR2239584_2.fastq,FASTQ,DNA,1113454,260844337,35,234.3,250,short,SRR2239584,paired,NaN,escherichia_coli,Susceptible
4220,SRR2239585_1.fastq,FASTQ,DNA,624946,118576872,35,189.7,251,short,SRR2239585,paired,2,escherichia_coli,Susceptible
4221,SRR2239585_2.fastq,FASTQ,DNA,624946,119222152,35,190.8,251,short,SRR2239585,paired,NaN,escherichia_coli,Susceptible
4222,SRR2239586_1.fastq,FASTQ,DNA,1546976,274462466,35,177.4,251,short,SRR2239586,paired,2,escherichia_coli,Susceptible
4223,SRR2239586_2.fastq,FASTQ,DNA,1546976,276490702,35,178.7,251,short,SRR2239586,paired,NaN,escherichia_coli,Susceptible
4224,SRR2239587_1.fastq,FASTQ,DNA,937804,176135055,35,187.8,251,short,SRR2239587,paired,2,escherichia_coli,Susceptible
4225,SRR2239587_2.fastq,FASTQ,DNA,937804,177333870,35,189.1,251,short,SRR2239587,paired,NaN,escherichia_coli,Susceptible
4226,SRR2239588_1.fastq,FASTQ,DNA,1779017,379055244,35,213.1,251,short,SRR2239588,paired,2,escherichia_coli,Susceptible
4227,SRR2239588_2.fastq,FASTQ,DNA,1779017,377345720,35,212.1,251,short,SRR2239588,paired,NaN,escherichia_coli,Susceptible
4228,SRR2239589_1.fastq,FASTQ,DNA,1327839,269692362,35,203.1,251,short,SRR2239589,paired,2,escherichia_coli,Susceptible
4229,SRR2239589_2.fastq,FASTQ,DNA,1327839,267441739,35,201.4,251,short,SRR2239589,paired,NaN,escherichia_coli,Susceptible
4230,SRR2239590_1.fastq,FASTQ,DNA,1126946,209009252,35,185.5,251,short,SRR2239590,paired,2,escherichia_coli,Susceptible
4231,SRR2239590_2.fastq,FASTQ,DNA,1126946,210189766,35,186.5,251,short,SRR2239590,paired,NaN,escherichia_coli,Susceptible
4232,SRR2239591_1.fastq,FASTQ,DNA,771659,161798780,35,209.7,251,short,SRR2239591,paired,2,escherichia_coli,Susceptible
4233,SRR2239591_2.fastq,FASTQ,DNA,771659,159091922,35,206.2,251,short,SRR2239591,paired,NaN,escherichia_coli,Susceptible
4234,SRR2239592_1.fastq,FASTQ,DNA,1048055,192318013,35,183.5,251,short,SRR2239592,paired,2,escherichia_coli,Susceptible
4235,SRR2239592_2.fastq,FASTQ,DNA,1048055,194149012,35,185.2,251,short,SRR2239592,paired,NaN,escherichia_coli,Susceptible
4236,SRR2239593_1.fastq,FASTQ,DNA,1145036,268188090,35,234.2,251,short,SRR2239593,paired,2,escherichia_coli,Susceptible
4237,SRR2239593_2.fastq,FASTQ,DNA,1145036,268546055,35,234.5,251,short,SRR2239593,paired,NaN,escherichia_coli,Susceptible
4238,SRR2239594_1.fastq,FASTQ,DNA,1234371,222929988,35,180.6,251,short,SRR2239594,paired,2,escherichia_coli,Susceptible
4239,SRR2239594_2.fastq,FASTQ,DNA,1234371,225125300,35,182.4,251,short,SRR2239594,paired,NaN,escherichia_coli,Susceptible
4240,SRR2239595_1.fastq,FASTQ,DNA,1260668,288922264,35,229.2,251,short,SRR2239595,paired,2,escherichia_coli,Susceptible
4241,SRR2239595_2.fastq,FASTQ,DNA,1260668,289151944,35,229.4,251,short,SRR2239595,paired,NaN,escherichia_coli,Susceptible
4242,SRR2239596_1.fastq,FASTQ,DNA,1408161,245058621,35,174.0,251,short,SRR2239596,paired,2,escherichia_coli,Susceptible
4243,SRR2239596_2.fastq,FASTQ,DNA,1408161,247116947,35,175.5,251,short,SRR2239596,paired,NaN,escherichia_coli,Susceptible
4244,SRR2239597_1.fastq,FASTQ,DNA,905095,177593469,35,196.2,251,short,SRR2239597,paired,2,escherichia_coli,Susceptible
4245,SRR2239597_2.fastq,FASTQ,DNA,905095,178487582,35,197.2,251,short,SRR2239597,paired,NaN,escherichia_coli,Susceptible
4246,SRR2239598_1.fastq,FASTQ,DNA,954174,180452777,35,189.1,251,short,SRR2239598,paired,2,escherichia_coli,Susceptible
4247,SRR2239598_2.fastq,FASTQ,DNA,954174,181760175,35,190.5,251,short,SRR2239598,paired,NaN,escherichia_coli,Susceptible
4248,SRR2239599_1.fastq,FASTQ,DNA,962833,182583528,35,189.6,251,short,SRR2239599,paired,2,escherichia_coli,Susceptible
4249,SRR2239599_2.fastq,FASTQ,DNA,962833,183763459,35,190.9,251,short,SRR2239599,paired,NaN,escherichia_coli,Susceptible
4250,SRR2239600_1.fastq,FASTQ,DNA,1049456,194389319,35,185.2,251,short,SRR2239600,paired,2,escherichia_coli,Susceptible
4251,SRR2239600_2.fastq,FASTQ,DNA,1049456,196718070,35,187.4,251,short,SRR2239600,paired,NaN,escherichia_coli,Susceptible
4252,SRR2239601_1.fastq,FASTQ,DNA,1075053,197806956,35,184.0,251,short,SRR2239601,paired,2,escherichia_coli,Susceptible
4253,SRR2239601_2.fastq,FASTQ,DNA,1075053,199273987,35,185.4,251,short,SRR2239601,paired,NaN,escherichia_coli,Susceptible
4254,SRR2239602_1.fastq,FASTQ,DNA,957174,177275991,35,185.2,251,short,SRR2239602,paired,2,escherichia_coli,Susceptible
4255,SRR2239602_2.fastq,FASTQ,DNA,957174,178750318,35,186.7,251,short,SRR2239602,paired,NaN,escherichia_coli,Susceptible
4256,SRR2239603_1.fastq,FASTQ,DNA,1013457,193317139,35,190.8,251,short,SRR2239603,paired,2,escherichia_coli,Susceptible
4257,SRR2239603_2.fastq,FASTQ,DNA,1013457,195086775,35,192.5,251,short,SRR2239603,paired,NaN,escherichia_coli,Susceptible
4258,SRR2239604_1.fastq,FASTQ,DNA,853693,169147366,35,198.1,251,short,SRR2239604,paired,2,escherichia_coli,Susceptible
4259,SRR2239604_2.fastq,FASTQ,DNA,853693,171041530,35,200.4,251,short,SRR2239604,paired,NaN,escherichia_coli,Susceptible
4260,SRR2239605_1.fastq,FASTQ,DNA,664375,137009521,35,206.2,251,short,SRR2239605,paired,2,escherichia_coli,Susceptible
4261,SRR2239605_2.fastq,FASTQ,DNA,664375,138664908,35,208.7,251,short,SRR2239605,paired,NaN,escherichia_coli,Susceptible
4262,SRR2239606_1.fastq,FASTQ,DNA,753130,158753630,35,210.8,251,short,SRR2239606,paired,2,escherichia_coli,Susceptible
4263,SRR2239606_2.fastq,FASTQ,DNA,753130,156470825,35,207.8,251,short,SRR2239606,paired,NaN,escherichia_coli,Susceptible
4264,SRR2239607_1.fastq,FASTQ,DNA,1271194,252160546,35,198.4,251,short,SRR2239607,paired,2,escherichia_coli,Susceptible
4265,SRR2239607_2.fastq,FASTQ,DNA,1271194,256993356,35,202.2,251,short,SRR2239607,paired,NaN,escherichia_coli,Susceptible
4266,SRR2239608_1.fastq,FASTQ,DNA,1069375,202700243,35,189.6,251,short,SRR2239608,paired,2,escherichia_coli,Susceptible
4267,SRR2239608_2.fastq,FASTQ,DNA,1069375,198083382,35,185.2,251,short,SRR2239608,paired,NaN,escherichia_coli,Susceptible
4268,SRR2239609_1.fastq,FASTQ,DNA,711411,149443501,35,210.1,251,short,SRR2239609,paired,2,escherichia_coli,Susceptible
4269,SRR2239609_2.fastq,FASTQ,DNA,711411,150885805,35,212.1,251,short,SRR2239609,paired,NaN,escherichia_coli,Susceptible
4270,SRR2239610_1.fastq,FASTQ,DNA,1223990,240619103,35,196.6,251,short,SRR2239610,paired,2,escherichia_coli,Susceptible
4271,SRR2239610_2.fastq,FASTQ,DNA,1223990,243480073,35,198.9,251,short,SRR2239610,paired,NaN,escherichia_coli,Susceptible
4272,SRR2239611_1.fastq,FASTQ,DNA,1286234,290299591,35,225.7,251,short,SRR2239611,paired,2,escherichia_coli,Susceptible
4273,SRR2239611_2.fastq,FASTQ,DNA,1286234,292592152,35,227.5,251,short,SRR2239611,paired,NaN,escherichia_coli,Susceptible
4274,SRR2239612_1.fastq,FASTQ,DNA,1041214,244648180,35,235.0,251,short,SRR2239612,paired,2,escherichia_coli,Susceptible
4275,SRR2239612_2.fastq,FASTQ,DNA,1041214,244756701,35,235.1,251,short,SRR2239612,paired,NaN,escherichia_coli,Susceptible
4276,SRR2239613_1.fastq,FASTQ,DNA,568250,116406221,35,204.9,251,short,SRR2239613,paired,2,escherichia_coli,Susceptible
4277,SRR2239613_2.fastq,FASTQ,DNA,568250,117077180,35,206.0,251,short,SRR2239613,paired,NaN,escherichia_coli,Susceptible
4278,SRR2239614_1.fastq,FASTQ,DNA,1224304,246427084,35,201.3,251,short,SRR2239614,paired,2,escherichia_coli,Resistant
4279,SRR2239614_2.fastq,FASTQ,DNA,1224304,244162864,35,199.4,251,short,SRR2239614,paired,NaN,escherichia_coli,Resistant
4280,SRR2239615_1.fastq,FASTQ,DNA,663589,137516238,35,207.2,251,short,SRR2239615,paired,2,escherichia_coli,Susceptible
4281,SRR2239615_2.fastq,FASTQ,DNA,663589,138644982,35,208.9,251,short,SRR2239615,paired,NaN,escherichia_coli,Susceptible
4282,SRR2239616_1.fastq,FASTQ,DNA,853425,178696991,35,209.4,251,short,SRR2239616,paired,2,escherichia_coli,Susceptible
4283,SRR2239616_2.fastq,FASTQ,DNA,853425,176335629,35,206.6,251,short,SRR2239616,paired,NaN,escherichia_coli,Susceptible
4284,SRR2239617_1.fastq,FASTQ,DNA,719812,155195557,35,215.6,251,short,SRR2239617,paired,2,escherichia_coli,Susceptible
4285,SRR2239617_2.fastq,FASTQ,DNA,719812,155655911,35,216.2,251,short,SRR2239617,paired,NaN,escherichia_coli,Susceptible
4286,SRR2239618_1.fastq,FASTQ,DNA,748299,149849244,35,200.3,251,short,SRR2239618,paired,2,escherichia_coli,Susceptible
4287,SRR2239618_2.fastq,FASTQ,DNA,748299,150534185,35,201.2,251,short,SRR2239618,paired,NaN,escherichia_coli,Susceptible
4288,SRR2239619_1.fastq,FASTQ,DNA,571776,118435754,35,207.1,251,short,SRR2239619,paired,2,escherichia_coli,Susceptible
4289,SRR2239619_2.fastq,FASTQ,DNA,571776,118797837,35,207.8,251,short,SRR2239619,paired,NaN,escherichia_coli,Susceptible
4290,SRR2239620_1.fastq,FASTQ,DNA,598866,127835661,35,213.5,251,short,SRR2239620,paired,2,escherichia_coli,Susceptible
4291,SRR2239620_2.fastq,FASTQ,DNA,598866,128320329,35,214.3,251,short,SRR2239620,paired,NaN,escherichia_coli,Susceptible
4292,SRR2239621_1.fastq,FASTQ,DNA,613610,126686974,35,206.5,251,short,SRR2239621,paired,2,escherichia_coli,Susceptible
