accession,num_hits,num_seqs,num_pred_res,num_pred_int,num_pred_sus,species,actual_phenotype
SRR3611608,285,30,30,0,0,campylobacter_jejuni,Resistant
SRR3611610,286,33,33,0,0,campylobacter_jejuni,Resistant
SRR3611611,277,30,30,0,0,campylobacter_jejuni,Resistant
SRR3611618,284,32,32,0,0,campylobacter_jejuni,Resistant
SRR3611637,286,27,27,0,0,campylobacter_jejuni,Resistant
SRR3611703,3,1,0,0,1,campylobacter_jejuni,Susceptible
SRR3611725,286,30,30,0,0,campylobacter_jejuni,Resistant
SRR3611730,286,38,37,0,1,campylobacter_jejuni,Resistant
SRR3611732,286,33,32,0,1,campylobacter_jejuni,Resistant
SRR3611734,284,33,33,0,0,campylobacter_jejuni,Resistant
SRR3611737,285,29,29,0,0,campylobacter_jejuni,Resistant
SRR3611740,286,26,26,0,0,campylobacter_jejuni,Resistant
SRR3611742,285,18,18,0,0,campylobacter_jejuni,Resistant
SRR3611746,3,1,0,0,1,campylobacter_jejuni,Susceptible
SRR3611749,284,31,31,0,0,campylobacter_jejuni,Resistant
SRR3611753,5,1,0,0,1,campylobacter_jejuni,Susceptible
SRR3611755,286,25,25,0,0,campylobacter_jejuni,Resistant
SRR3611763,285,23,23,0,0,campylobacter_jejuni,Resistant
SRR3611768,287,24,24,0,0,campylobacter_jejuni,Resistant
SRR3615372,68,7,4,0,3,escherichia_coli,Resistant
SRR3615373,117,8,6,0,2,escherichia_coli,Resistant
SRR3618617,106,7,6,0,1,escherichia_coli,Resistant
SRR3618619,174,8,7,0,1,escherichia_coli,Resistant
SRR3618621,174,14,13,0,1,escherichia_coli,Resistant
SRR3618622,174,16,15,0,1,escherichia_coli,Resistant
SRR3618623,28,8,0,3,5,pseudomonas_aeruginosa,Intermediate
SRR3618625,27,9,0,0,9,pseudomonas_aeruginosa,Susceptible
SRR3618630,30,12,0,0,12,pseudomonas_aeruginosa,Susceptible
SRR3618631,29,3,0,0,3,escherichia_coli,Susceptible
SRR3618633,174,14,13,0,1,escherichia_coli,Resistant
SRR3618634,174,12,11,0,1,escherichia_coli,Resistant
SRR3649788,62,1,0,1,0,acinetobacter_baumannii,Resistant
SRR3664610,0,5,0,0,5,salmonella_enterica,Susceptible
SRR3664616,0,8,0,0,8,salmonella_enterica,Susceptible
SRR3664630,0,1,0,0,1,salmonella_enterica,Resistant
SRR3664631,258,33,33,0,0,salmonella_enterica,Resistant
SRR3664650,258,23,23,0,0,salmonella_enterica,Resistant
SRR3664653,0,4,0,0,4,salmonella_enterica,Susceptible
SRR3664666,258,31,31,0,0,salmonella_enterica,Resistant
SRR3664678,0,3,0,0,3,salmonella_enterica,Susceptible
SRR3664704,0,3,0,0,3,salmonella_enterica,Susceptible
SRR3664717,258,23,23,0,0,salmonella_enterica,Resistant
SRR3664726,0,2,0,0,2,salmonella_enterica,Susceptible
SRR3664752,0,1,1,0,0,salmonella_enterica,Resistant
SRR3664767,258,29,29,0,0,salmonella_enterica,Resistant
SRR3664772,258,19,19,0,0,salmonella_enterica,Resistant
SRR3664782,0,4,0,0,4,salmonella_enterica,Susceptible
SRR3664788,0,2,0,0,2,salmonella_enterica,Susceptible
SRR3664790,258,31,31,0,0,salmonella_enterica,Resistant
SRR3664794,0,3,0,0,3,salmonella_enterica,Susceptible
SRR3664800,0,2,0,0,2,salmonella_enterica,Susceptible
SRR3664807,0,2,0,0,2,salmonella_enterica,Susceptible
SRR3664813,73,8,8,0,0,salmonella_enterica,Resistant
SRR3664815,73,4,4,0,0,salmonella_enterica,Resistant
SRR3664816,0,3,0,0,3,salmonella_enterica,Susceptible
SRR3664823,0,4,0,0,4,salmonella_enterica,Susceptible
SRR3664829,0,4,0,0,4,salmonella_enterica,Susceptible
SRR3664831,0,3,0,0,3,salmonella_enterica,Susceptible
SRR3664838,0,5,0,0,5,salmonella_enterica,Susceptible
SRR3664839,258,21,21,0,0,salmonella_enterica,Resistant
SRR3664842,0,3,0,0,3,salmonella_enterica,Susceptible
SRR3664844,0,4,0,0,4,salmonella_enterica,Susceptible
SRR3664850,0,3,0,0,3,salmonella_enterica,Susceptible
SRR3664862,0,3,0,0,3,salmonella_enterica,Susceptible
SRR3664880,258,22,22,0,0,salmonella_enterica,Resistant
SRR3664887,0,3,0,0,3,salmonella_enterica,Susceptible
SRR3664891,258,25,25,0,0,salmonella_enterica,Resistant
SRR3664897,0,4,0,0,4,salmonella_enterica,Susceptible
SRR3664900,258,31,31,0,0,salmonella_enterica,Resistant
SRR3664909,0,4,0,0,4,salmonella_enterica,Susceptible
SRR3664914,258,28,28,0,0,salmonella_enterica,Resistant
SRR3664919,258,15,15,0,0,salmonella_enterica,Resistant
SRR3664928,0,3,0,0,3,salmonella_enterica,Susceptible
SRR3664931,0,3,0,0,3,salmonella_enterica,Susceptible
SRR3664932,258,30,30,0,0,salmonella_enterica,Resistant
SRR3664949,258,34,34,0,0,salmonella_enterica,Resistant
SRR3664962,0,2,0,0,2,salmonella_enterica,Susceptible
SRR3664978,73,9,9,0,0,salmonella_enterica,Resistant
SRR3664982,102,12,9,0,3,salmonella_enterica,Resistant
SRR3664999,73,12,12,0,0,salmonella_enterica,Resistant
SRR3665012,25,2,2,0,0,salmonella_enterica,Resistant
SRR3665021,0,4,0,0,4,salmonella_enterica,Susceptible
SRR3665032,0,8,0,0,8,salmonella_enterica,Susceptible
SRR3665037,73,6,6,0,0,salmonella_enterica,Resistant
SRR3665061,0,3,0,0,3,salmonella_enterica,Susceptible
SRR3665072,64,28,7,0,21,salmonella_enterica,Susceptible
SRR3665076,73,7,7,0,0,salmonella_enterica,Resistant
SRR3665078,57,40,8,22,10,salmonella_enterica,Intermediate
SRR3665084,0,2,0,0,2,salmonella_enterica,Susceptible
SRR3665086,151,16,16,0,0,salmonella_enterica,Resistant
SRR3665091,241,21,21,0,0,salmonella_enterica,Resistant
SRR3665094,0,3,0,0,3,salmonella_enterica,Susceptible
SRR3665099,0,3,0,0,3,salmonella_enterica,Susceptible
SRR3665114,258,32,32,0,0,salmonella_enterica,Resistant
SRR3665115,0,2,0,0,2,salmonella_enterica,Susceptible
SRR3665123,245,21,21,0,0,salmonella_enterica,Resistant
SRR3665129,75,12,12,0,0,salmonella_enterica,Resistant
SRR3665130,0,5,0,0,5,salmonella_enterica,Susceptible
SRR3665145,0,2,0,0,2,salmonella_enterica,Susceptible
SRR3665148,0,5,0,0,5,salmonella_enterica,Susceptible
SRR3665149,258,32,32,0,0,salmonella_enterica,Resistant
SRR3665173,258,35,35,0,0,salmonella_enterica,Resistant
SRR3665188,258,33,33,0,0,salmonella_enterica,Resistant
SRR3665198,258,22,22,0,0,salmonella_enterica,Resistant
SRR3665208,80,10,10,0,0,salmonella_enterica,Resistant
SRR3665209,78,5,3,2,0,salmonella_enterica,Resistant
SRR3665223,258,31,31,0,0,salmonella_enterica,Resistant
SRR3665228,258,27,27,0,0,salmonella_enterica,Resistant
SRR3665260,73,6,6,0,0,salmonella_enterica,Resistant
SRR3665263,258,19,19,0,0,salmonella_enterica,Resistant
SRR3665276,0,3,0,0,3,salmonella_enterica,Susceptible
SRR3665288,0,1,0,0,1,salmonella_enterica,Resistant
SRR3665306,258,14,14,0,0,salmonella_enterica,Resistant
SRR3665313,0,1,0,0,1,salmonella_enterica,Susceptible
SRR3666677,2,1,0,0,1,campylobacter_jejuni,Susceptible
SRR3666678,285,29,29,0,0,campylobacter_jejuni,Resistant
SRR3666679,286,31,31,0,0,campylobacter_jejuni,Resistant
SRR3666681,287,30,30,0,0,campylobacter_jejuni,Resistant
SRR3666710,287,21,21,0,0,campylobacter_jejuni,Resistant
SRR3666713,285,33,33,0,0,campylobacter_jejuni,Resistant
SRR3666715,286,24,23,0,1,campylobacter_jejuni,Resistant
SRR3666718,31,1,0,0,1,campylobacter_jejuni,Susceptible
SRR3666721,286,32,32,0,0,campylobacter_jejuni,Resistant
SRR3666740,287,26,26,0,0,campylobacter_jejuni,Resistant
SRR3666741,290,32,32,0,0,campylobacter_jejuni,Resistant
SRR3710035,286,23,23,0,0,campylobacter_jejuni,Resistant
SRR3710221,3,1,0,0,1,campylobacter_jejuni,Susceptible
SRR3726391,285,22,22,0,0,campylobacter_jejuni,Resistant
SRR3726394,283,25,25,0,0,campylobacter_jejuni,Resistant
SRR3726395,286,32,32,0,0,campylobacter_jejuni,Resistant
SRR3726397,287,42,42,0,0,campylobacter_jejuni,Resistant
SRR3726398,286,33,33,0,0,campylobacter_jejuni,Resistant
SRR3726402,286,36,36,0,0,campylobacter_jejuni,Resistant
SRR3726425,287,32,32,0,0,campylobacter_jejuni,Resistant
SRR3726428,285,29,29,0,0,campylobacter_jejuni,Resistant
SRR3726429,287,24,24,0,0,campylobacter_jejuni,Resistant
SRR3726432,278,30,30,0,0,campylobacter_jejuni,Resistant
SRR3726436,3,1,1,0,0,campylobacter_jejuni,Susceptible
SRR3726440,285,26,26,0,0,campylobacter_jejuni,Resistant
SRR3726441,5,1,0,0,1,campylobacter_jejuni,Susceptible
SRR3765052,0,4,0,0,4,salmonella_enterica,Susceptible
SRR3765054,258,158,50,87,21,salmonella_enterica,Intermediate
SRR3771471,286,35,35,0,0,campylobacter_jejuni,Resistant
SRR3771472,283,21,21,0,0,campylobacter_jejuni,Resistant
SRR3774212,287,32,32,0,0,campylobacter_jejuni,Resistant
SRR3774213,2,2,1,0,1,campylobacter_jejuni,Susceptible
SRR3774251,284,26,26,0,0,campylobacter_jejuni,Resistant
SRR3774325,285,24,24,0,0,campylobacter_jejuni,Resistant
SRR3774374,287,30,30,0,0,campylobacter_jejuni,Resistant
SRR3779203,280,32,32,0,0,campylobacter_jejuni,Resistant
SRR3928600,285,34,34,0,0,campylobacter_jejuni,Resistant
SRR3928603,286,27,27,0,0,campylobacter_jejuni,Resistant
SRR3928604,2,1,0,0,1,campylobacter_jejuni,Susceptible
SRR3928608,285,27,27,0,0,campylobacter_jejuni,Resistant
SRR3928610,286,29,29,0,0,campylobacter_jejuni,Resistant
SRR3928616,284,23,23,0,0,campylobacter_jejuni,Resistant
SRR3928619,286,34,34,0,0,campylobacter_jejuni,Resistant
SRR3928679,286,27,27,0,0,campylobacter_jejuni,Resistant
SRR3928681,280,17,17,0,0,campylobacter_jejuni,Resistant
SRR3928684,286,23,23,0,0,campylobacter_jejuni,Resistant
SRR3932416,26,14,0,6,8,pseudomonas_aeruginosa,Intermediate
SRR3932418,169,15,14,0,1,escherichia_coli,Resistant
SRR3932419,0,4,0,0,4,escherichia_coli,Susceptible
SRR3932420,25,10,0,0,10,pseudomonas_aeruginosa,Susceptible
SRR3932426,157,13,13,0,0,escherichia_coli,Resistant
SRR3932427,178,18,16,0,2,escherichia_coli,Resistant
SRR3932428,174,13,12,0,1,escherichia_coli,Resistant
SRR3932429,174,6,6,0,0,escherichia_coli,Resistant
SRR3932890,0,1,0,0,1,salmonella_enterica,Susceptible
SRR3932893,0,6,0,0,6,salmonella_enterica,Susceptible
SRR3932907,0,5,0,0,5,salmonella_enterica,Susceptible
SRR3932924,258,23,23,0,0,salmonella_enterica,Resistant
SRR3932930,280,30,30,0,0,salmonella_enterica,Resistant
SRR3932939,56,25,8,14,3,salmonella_enterica,Intermediate
SRR3932946,0,4,0,0,4,salmonella_enterica,Susceptible
SRR3932953,0,3,0,0,3,salmonella_enterica,Susceptible
SRR3932960,0,6,0,0,6,salmonella_enterica,Susceptible
SRR3932980,256,23,23,0,0,salmonella_enterica,Resistant
SRR3932995,78,2,2,0,0,salmonella_enterica,Resistant
SRR3933012,0,4,0,0,4,salmonella_enterica,Susceptible
SRR3933015,0,5,0,0,5,salmonella_enterica,Susceptible
SRR3933022,258,35,35,0,0,salmonella_enterica,Resistant
SRR3933025,107,5,5,0,0,salmonella_enterica,Resistant
SRR3933029,0,7,0,6,1,salmonella_enterica,Intermediate
SRR3933042,117,10,10,0,0,salmonella_enterica,Resistant
SRR3933052,105,12,12,0,0,salmonella_enterica,Resistant
SRR3933055,0,6,0,0,6,salmonella_enterica,Susceptible
SRR3933057,0,4,0,0,4,salmonella_enterica,Susceptible
SRR3933059,0,1,0,0,1,salmonella_enterica,Susceptible
SRR3933078,0,4,0,0,4,salmonella_enterica,Susceptible
SRR3953090,280,25,25,0,0,campylobacter_jejuni,Resistant
SRR3953098,286,27,27,0,0,campylobacter_jejuni,Resistant
SRR3953105,6,3,1,0,2,campylobacter_jejuni,Susceptible
SRR3953109,288,27,27,0,0,campylobacter_jejuni,Resistant
SRR3953110,1,1,1,0,0,campylobacter_jejuni,Susceptible
SRR3953115,3,2,0,0,2,campylobacter_jejuni,Susceptible
SRR3982152,63,16,4,0,12,escherichia_coli,Susceptible
SRR3982153,51,6,1,0,5,escherichia_coli,Resistant
SRR3982177,0,1,0,0,1,escherichia_coli,Susceptible
SRR3982317,11,3,0,0,3,escherichia_coli,Susceptible
SRR3982376,0,3,0,0,3,escherichia_coli,Susceptible
SRR3982377,0,5,0,0,5,escherichia_coli,Susceptible
SRR3987118,3,1,0,0,1,klebsiella_pneumoniae,Susceptible
SRR398901,118,12,10,1,1,streptococcus_pneumoniae,Resistant
SRR398905,114,14,13,1,0,streptococcus_pneumoniae,Resistant
SRR398907,6,1,0,0,1,streptococcus_pneumoniae,Resistant
SRR3995455,2,2,0,0,2,campylobacter_jejuni,Susceptible
SRR3995456,286,18,18,0,0,campylobacter_jejuni,Resistant
SRR3995457,286,32,31,0,1,campylobacter_jejuni,Resistant
SRR3995955,287,43,43,0,0,campylobacter_jejuni,Resistant
SRR3995960,259,25,25,0,0,campylobacter_jejuni,Resistant
SRR3995962,287,29,29,0,0,campylobacter_jejuni,Resistant
SRR3995963,286,28,28,0,0,campylobacter_jejuni,Resistant
SRR3995964,286,27,27,0,0,campylobacter_jejuni,Resistant
SRR3995966,288,33,33,0,0,campylobacter_jejuni,Resistant
SRR3995968,287,33,33,0,0,campylobacter_jejuni,Resistant
SRR3995969,66,2,0,0,2,campylobacter_jejuni,Susceptible
SRR3995970,287,36,36,0,0,campylobacter_jejuni,Resistant
SRR3995971,276,17,17,0,0,campylobacter_jejuni,Resistant
SRR3995974,279,23,23,0,0,campylobacter_jejuni,Resistant
SRR3995975,286,27,27,0,0,campylobacter_jejuni,Resistant
SRR3995979,286,32,32,0,0,campylobacter_jejuni,Resistant
SRR3995980,3,2,0,0,2,campylobacter_jejuni,Susceptible
SRR3995981,287,29,28,0,1,campylobacter_jejuni,Resistant
SRR3995982,286,32,32,0,0,campylobacter_jejuni,Resistant
SRR3995984,286,31,30,0,1,campylobacter_jejuni,Resistant
SRR3996241,99,8,8,0,0,klebsiella_pneumoniae,Resistant
SRR3996243,61,24,8,0,16,escherichia_coli,Susceptible
SRR3996244,66,19,6,0,13,escherichia_coli,Susceptible
SRR3996246,5,1,0,1,0,klebsiella_pneumoniae,Intermediate
SRR3996249,0,2,0,0,2,escherichia_coli,Susceptible
SRR3996259,13,2,0,0,2,escherichia_coli,Susceptible
SRR3996260,0,2,2,0,0,klebsiella_pneumoniae,Resistant
SRR4005443,286,25,25,0,0,campylobacter_jejuni,Resistant
SRR4017813,0,2,0,0,2,klebsiella_pneumoniae,Susceptible
SRR4017814,96,10,9,0,1,escherichia_coli,Resistant
SRR4017837,0,3,0,0,3,klebsiella_pneumoniae,Susceptible
SRR4017838,66,28,4,13,11,escherichia_coli,Intermediate
SRR4017839,67,13,4,0,9,escherichia_coli,Susceptible
SRR4017840,3,1,1,0,0,klebsiella_pneumoniae,Resistant
SRR4017842,0,2,1,1,0,klebsiella_pneumoniae,Resistant
SRR4017845,90,10,10,0,0,escherichia_coli,Resistant
SRR4017851,0,4,0,0,4,klebsiella_pneumoniae,Susceptible
SRR4017854,4,1,0,0,1,klebsiella_pneumoniae,Susceptible
SRR4017857,10,3,0,0,3,escherichia_coli,Susceptible
SRR4017886,90,6,6,0,0,escherichia_coli,Resistant
SRR4017887,0,2,0,0,2,klebsiella_pneumoniae,Susceptible
SRR4017889,155,5,5,0,0,escherichia_coli,Resistant
SRR4017891,156,13,13,0,0,escherichia_coli,Resistant
SRR4017897,63,5,4,1,0,klebsiella_pneumoniae,Resistant
SRR4017899,12,2,0,0,2,escherichia_coli,Susceptible
SRR4017901,12,5,0,0,5,escherichia_coli,Susceptible
SRR4017903,0,3,0,0,3,escherichia_coli,Susceptible
SRR4017905,0,3,0,0,3,escherichia_coli,Susceptible
SRR4017915,5,1,0,0,1,klebsiella_pneumoniae,Intermediate
SRR4017926,65,8,2,1,5,escherichia_coli,Intermediate
SRR4017929,96,4,4,0,0,klebsiella_pneumoniae,Resistant
SRR4018126,286,28,28,0,0,campylobacter_jejuni,Resistant
SRR4018128,4,1,0,0,1,campylobacter_jejuni,Susceptible
SRR4018129,285,30,30,0,0,campylobacter_jejuni,Resistant
SRR4018136,287,29,29,0,0,campylobacter_jejuni,Resistant
SRR4018137,286,30,30,0,0,campylobacter_jejuni,Resistant
SRR4018336,286,32,32,0,0,campylobacter_jejuni,Resistant
SRR4018337,4,2,1,0,1,campylobacter_jejuni,Susceptible
SRR4018341,287,23,23,0,0,campylobacter_jejuni,Resistant
SRR4018358,289,21,21,0,0,campylobacter_jejuni,Resistant
SRR4019388,8,1,0,0,1,escherichia_coli,Susceptible
SRR4019400,37,23,0,10,13,pseudomonas_aeruginosa,Intermediate
SRR4019404,157,40,18,3,19,escherichia_coli,Susceptible
SRR4019413,12,3,0,0,3,escherichia_coli,Susceptible
SRR4025843,5,2,0,0,2,escherichia_coli,Susceptible
SRR4035114,8,1,0,0,1,klebsiella_pneumoniae,Susceptible
SRR4035119,41,17,0,1,16,escherichia_coli,Susceptible
SRR4035121,155,16,16,0,0,escherichia_coli,Resistant
SRR4035123,0,3,1,0,2,klebsiella_pneumoniae,Resistant
SRR4044381,94,8,8,0,0,salmonella_enterica,Resistant
SRR4044442,0,3,0,0,3,salmonella_enterica,Susceptible
SRR4044538,0,5,0,0,5,salmonella_enterica,Susceptible
SRR4044587,0,3,0,0,3,salmonella_enterica,Susceptible
SRR4044661,251,14,14,0,0,salmonella_enterica,Resistant
SRR4044662,102,40,12,0,28,salmonella_enterica,Susceptible
SRR4065637,118,17,17,0,0,klebsiella_pneumoniae,Resistant
SRR4065638,6,2,0,0,2,klebsiella_pneumoniae,Susceptible
SRR4065641,4,1,0,0,1,klebsiella_pneumoniae,Susceptible
SRR4065644,0,4,0,2,2,klebsiella_pneumoniae,Susceptible
SRR4065650,4,2,0,0,2,escherichia_coli,Susceptible
SRR4065662,46,5,0,0,5,escherichia_coli,Resistant
SRR4065675,5,3,0,0,3,escherichia_coli,Susceptible
SRR4065676,143,12,12,0,0,escherichia_coli,Resistant
SRR4065679,0,4,0,0,4,klebsiella_pneumoniae,Susceptible
SRR4065704,9,1,0,0,1,escherichia_coli,Susceptible
SRR4069214,41,6,6,0,0,escherichia_coli,Resistant
SRR413939,49,4,2,1,1,streptococcus_pneumoniae,Resistant
SRR4245474,0,2,0,0,2,klebsiella_pneumoniae,Susceptible
SRR4245475,0,8,0,6,2,escherichia_coli,Intermediate
SRR4245478,154,11,11,0,0,escherichia_coli,Resistant
SRR4245479,157,11,11,0,0,escherichia_coli,Resistant
SRR4245482,154,16,16,0,0,escherichia_coli,Resistant
SRR4245483,11,1,0,0,1,escherichia_coli,Susceptible
SRR4245484,154,35,23,0,12,escherichia_coli,Susceptible
SRR4280570,258,27,27,0,0,salmonella_enterica,Resistant
SRR4280595,283,28,28,0,0,salmonella_enterica,Resistant
SRR4280598,0,2,0,0,2,salmonella_enterica,Susceptible
SRR4280605,0,7,0,0,7,salmonella_enterica,Susceptible
SRR4280608,0,3,0,0,3,salmonella_enterica,Susceptible
SRR4280625,0,1,0,0,1,salmonella_enterica,Susceptible
SRR4280637,0,5,0,0,5,salmonella_enterica,Susceptible
SRR4294836,9,1,0,0,1,escherichia_coli,Susceptible
SRR4294837,110,8,8,0,0,escherichia_coli,Resistant
SRR4294838,28,12,0,0,12,pseudomonas_aeruginosa,Susceptible
SRR4294841,154,16,16,0,0,escherichia_coli,Resistant
SRR4294842,11,1,0,0,1,escherichia_coli,Susceptible
SRR4294845,156,9,9,0,0,escherichia_coli,Resistant
SRR4294850,0,5,0,0,5,escherichia_coli,Susceptible
SRR4294852,33,18,1,7,10,pseudomonas_aeruginosa,Intermediate
SRR4417287,7,3,0,0,3,streptococcus_pneumoniae,Susceptible
SRR4417288,7,3,0,0,3,streptococcus_pneumoniae,Susceptible
SRR4417289,118,10,8,2,0,streptococcus_pneumoniae,Resistant
SRR4417290,7,1,0,0,1,streptococcus_pneumoniae,Susceptible
SRR4417292,8,2,0,0,2,streptococcus_pneumoniae,Susceptible
SRR4417293,117,11,11,0,0,streptococcus_pneumoniae,Resistant
SRR4417294,8,2,0,0,2,streptococcus_pneumoniae,Susceptible
SRR4417296,7,4,0,0,4,streptococcus_pneumoniae,Susceptible
SRR4417297,8,3,0,0,3,streptococcus_pneumoniae,Susceptible
SRR4417298,7,2,0,0,2,streptococcus_pneumoniae,Susceptible
SRR4417304,8,5,0,0,5,streptococcus_pneumoniae,Susceptible
SRR4417305,7,3,0,0,3,streptococcus_pneumoniae,Susceptible
SRR4417307,14,1,0,0,1,streptococcus_pneumoniae,Susceptible
SRR4417309,7,7,0,0,7,streptococcus_pneumoniae,Susceptible
SRR4417310,8,3,0,0,3,streptococcus_pneumoniae,Susceptible
SRR4417311,103,10,9,0,1,streptococcus_pneumoniae,Resistant
SRR4417312,7,1,0,0,1,streptococcus_pneumoniae,Susceptible
SRR4417318,8,1,0,0,1,streptococcus_pneumoniae,Susceptible
SRR4417319,7,1,0,0,1,streptococcus_pneumoniae,Susceptible
SRR4417320,103,9,9,0,0,streptococcus_pneumoniae,Resistant
SRR4417323,7,5,0,0,5,streptococcus_pneumoniae,Susceptible
SRR4417324,103,15,14,0,1,streptococcus_pneumoniae,Resistant
SRR4417326,103,9,7,1,1,streptococcus_pneumoniae,Resistant
SRR4417327,103,13,12,0,1,streptococcus_pneumoniae,Resistant
SRR4417329,7,2,0,0,2,streptococcus_pneumoniae,Susceptible
SRR4417330,8,5,0,0,5,streptococcus_pneumoniae,Susceptible
SRR4417333,7,4,0,0,4,streptococcus_pneumoniae,Susceptible
SRR4417335,7,1,0,0,1,streptococcus_pneumoniae,Susceptible
SRR4417336,10,2,0,0,2,streptococcus_pneumoniae,Susceptible
SRR4417340,7,1,0,0,1,streptococcus_pneumoniae,Susceptible
SRR4417341,8,2,0,0,2,streptococcus_pneumoniae,Susceptible
SRR4417346,7,1,0,0,1,streptococcus_pneumoniae,Susceptible
SRR4417347,7,2,0,0,2,streptococcus_pneumoniae,Susceptible
SRR4417354,7,4,0,0,4,streptococcus_pneumoniae,Susceptible
SRR4417355,7,2,0,0,2,streptococcus_pneumoniae,Susceptible
SRR4417357,7,6,0,0,6,streptococcus_pneumoniae,Susceptible
SRR4417359,8,4,0,0,4,streptococcus_pneumoniae,Susceptible
SRR4417361,103,9,9,0,0,streptococcus_pneumoniae,Resistant
SRR4417362,7,1,0,0,1,streptococcus_pneumoniae,Resistant
SRR4417363,103,11,10,0,1,streptococcus_pneumoniae,Resistant
SRR4417364,7,1,0,0,1,streptococcus_pneumoniae,Susceptible
SRR4417365,8,1,0,0,1,streptococcus_pneumoniae,Susceptible
SRR4417367,7,1,0,0,1,streptococcus_pneumoniae,Susceptible
SRR4417369,7,3,0,0,3,streptococcus_pneumoniae,Susceptible
SRR4417370,8,5,0,0,5,streptococcus_pneumoniae,Susceptible
SRR4417373,7,1,0,0,1,streptococcus_pneumoniae,Susceptible
SRR4417374,7,6,0,0,6,streptococcus_pneumoniae,Susceptible
SRR4417377,7,2,0,0,2,streptococcus_pneumoniae,Susceptible
SRR4417380,11,2,0,0,2,streptococcus_pneumoniae,Susceptible
SRR4417381,8,1,0,0,1,streptococcus_pneumoniae,Susceptible
SRR4417384,118,10,7,3,0,streptococcus_pneumoniae,Resistant
SRR4417390,8,4,0,0,4,streptococcus_pneumoniae,Susceptible
SRR4417393,103,11,11,0,0,streptococcus_pneumoniae,Resistant
SRR4417394,8,1,0,0,1,streptococcus_pneumoniae,Susceptible
SRR4417400,8,6,0,0,6,streptococcus_pneumoniae,Susceptible
SRR4417402,117,10,10,0,0,streptococcus_pneumoniae,Resistant
SRR4417406,103,15,12,3,0,streptococcus_pneumoniae,Resistant
SRR4417407,7,2,0,0,2,streptococcus_pneumoniae,Susceptible
SRR4417408,7,1,0,0,1,streptococcus_pneumoniae,Susceptible
SRR4417410,7,4,0,0,4,streptococcus_pneumoniae,Susceptible
SRR4417411,103,11,11,0,0,streptococcus_pneumoniae,Resistant
SRR4417412,7,4,0,0,4,streptococcus_pneumoniae,Susceptible
SRR4417413,7,3,0,0,3,streptococcus_pneumoniae,Susceptible
SRR4417415,7,1,0,0,1,streptococcus_pneumoniae,Susceptible
SRR4417416,7,2,0,0,2,streptococcus_pneumoniae,Susceptible
SRR4417417,18,6,0,0,6,streptococcus_pneumoniae,Susceptible
SRR4417418,103,9,9,0,0,streptococcus_pneumoniae,Resistant
SRR4417421,7,3,0,0,3,streptococcus_pneumoniae,Susceptible
SRR4417422,7,3,0,0,3,streptococcus_pneumoniae,Susceptible
SRR4417425,7,5,0,0,5,streptococcus_pneumoniae,Susceptible
SRR4417426,7,2,0,0,2,streptococcus_pneumoniae,Susceptible
SRR4417427,102,5,4,0,1,streptococcus_pneumoniae,Resistant
SRR4417428,8,1,0,0,1,streptococcus_pneumoniae,Susceptible
SRR4417445,2,1,0,0,1,staphylococcus_aureus,Susceptible
SRR4417534,126,42,7,0,35,pseudomonas_aeruginosa,Susceptible
SRR4417535,23,11,0,0,11,pseudomonas_aeruginosa,Susceptible
SRR4417537,121,16,13,0,3,pseudomonas_aeruginosa,Resistant
